style,id,name,type,category,package,ini,sound_count,translation,sound
numeric,223,clip,PACENOTE,LINE,RBR,Extended.ini,1,,clip.ogg
numeric,230,minus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,minus.ogg
numeric,231,minusminus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,minusminus.ogg
numeric,232,plus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,plus.ogg
numeric,233,plusplus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,plusplus.ogg
numeric,234,early,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,early.ogg
numeric,235,late,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,late.ogg
numeric,236,easy,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,easy.ogg
numeric,237,much,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,much.ogg
numeric,238,many,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,many.ogg
numeric,239,very,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,very.ogg
numeric,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,hard.ogg
numeric,241,fast,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,fast.ogg
numeric,242,slow,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,slow.ogg
numeric,243,exact,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,exact.ogg
numeric,244,slowing,PACENOTE,DRIVING,RBR,Extended.ini,1,,slowing.ogg
numeric,245,directly,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,directly.ogg
numeric,246,light,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,light.ogg
numeric,247,big,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,big.ogg
numeric,248,small,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,small.ogg
numeric,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,sharp.ogg
numeric,250,round,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,round.ogg
numeric,251,tight,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,tight.ogg
numeric,252,slight,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,slight.ogg
numeric,253,good,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,good.ogg
numeric,254,bad,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,bad.ogg
numeric,255,narrow,PACENOTE,ROAD,RBR,Extended.ini,1,,narrow.ogg
numeric,256,wide,PACENOTE,ROAD,RBR,Extended.ini,1,,wide.ogg
numeric,257,straight,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,straight.ogg
numeric,260,uphill,PACENOTE,LINE,RBR,Extended.ini,1,,uphill.ogg
numeric,261,downhill,PACENOTE,LINE,RBR,Extended.ini,1,,downhill.ogg
numeric,263,longlong,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,longlong.ogg
numeric,264,short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,short.ogg
numeric,265,shortshort,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,shortshort.ogg
numeric,266,gonarrow,PACENOTE,LINE,RBR,Extended.ini,1,,gonarrow.ogg
numeric,267,gowide,PACENOTE,LINE,RBR,Extended.ini,1,,gowide.ogg
numeric,268,slippery,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,slippery.ogg
numeric,269,slide,PACENOTE,CONDITION,RBR,Extended.ini,1,,slide.ogg
numeric,270,understeer,PACENOTE,DRIVING,RBR,Extended.ini,1,,understeer.ogg
numeric,271,sideways,PACENOTE,LINE,RBR,Extended.ini,1,,sideways.ogg
numeric,272,hook,PACENOTE,LINE,RBR,Extended.ini,1,,hook.ogg
numeric,273,draws_in,PACENOTE,DRIVING,RBR,Extended.ini,1,,draws_in.ogg
numeric,274,very_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,very_long.ogg
numeric,275,very_short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,very_short.ogg
numeric,277,slippy,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,slippy.ogg
numeric,290,muddy,PACENOTE,CONDITION,RBR,Extended.ini,1,,muddy.ogg
numeric,291,dirty,PACENOTE,CONDITION,RBR,Extended.ini,1,,dirty.ogg
numeric,292,bumpy,PACENOTE,CONDITION,RBR,Extended.ini,1,,bumpy.ogg
numeric,293,cramped,PACENOTE,CONDITION,RBR,Extended.ini,1,,cramped.ogg
numeric,294,positive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,positive.ogg
numeric,295,negative,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,negative.ogg
numeric,296,dirt,PACENOTE,CONDITION,RBR,Extended.ini,1,,dirt.ogg
numeric,298,opens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,opens.ogg
numeric,299,fakes,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,fakes.ogg
numeric,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,bumps.ogg
numeric,301,hidden,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,hidden.ogg
numeric,302,blind,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,blind.ogg
numeric,303,double_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,double_caution.ogg
numeric,304,triple_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,triple_caution.ogg
numeric,320,gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,,gravel.ogg
numeric,321,tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,,tarmac.ogg
numeric,322,concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,,concrete.ogg
numeric,324,grit,PACENOTE,SURFACE,RBR,Extended.ini,1,,grit.ogg
numeric,325,snow,PACENOTE,SURFACE,RBR,Extended.ini,1,,snow.ogg
numeric,326,onsplit,PACENOTE,SURFACE,RBR,Extended.ini,1,,onsplit.ogg
numeric,327,icy,PACENOTE,SURFACE,RBR,Extended.ini,1,,icy.ogg
numeric,328,rubble,PACENOTE,SURFACE,RBR,Extended.ini,1,,rubble.ogg
numeric,329,ice,PACENOTE,SURFACE,RBR,Extended.ini,1,,ice.ogg
numeric,330,loose_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,,loose_gravel.ogg
numeric,340,crest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,crest.ogg
numeric,341,hollow,PACENOTE,ROAD,RBR,Extended.ini,1,,hollow.ogg
numeric,342,camber,PACENOTE,ROAD,RBR,Extended.ini,1,,camber.ogg
numeric,343,reverse_camber,PACENOTE,ROAD,RBR,Extended.ini,1,,reverse_camber.ogg
numeric,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,hole.ogg
numeric,345,ruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,ruts.ogg
numeric,346,deepruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,deepruts.ogg
numeric,347,border,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,border.ogg
numeric,348,edge,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,edge.ogg
numeric,349,curb,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,curb.ogg
numeric,350,ditch,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,ditch.ogg
numeric,351,junction,PACENOTE,LINE,RBR,Extended.ini,1,,junction.ogg
numeric,352,curve,PACENOTE,ROAD,RBR,Extended.ini,1,,curve.ogg
numeric,353,turn,PACENOTE,ROAD,RBR,Extended.ini,1,,turn.ogg
numeric,354,steep_drop,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,steep_drop.ogg
numeric,355,bad_camber,PACENOTE,ROAD,RBR,Extended.ini,1,,bad_camber.ogg
numeric,356,shoulder,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,shoulder.ogg
numeric,357,steep_hill,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,steep_hill.ogg
numeric,358,steep_incline,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,steep_incline.ogg
numeric,359,steep_slope,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,steep_slope.ogg
numeric,361,dip,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,dip.ogg
numeric,363,drops_left,PACENOTE,ROAD,RBR,Extended.ini,1,,drops_left.ogg
numeric,364,drops_right,PACENOTE,ROAD,RBR,Extended.ini,1,,drops_right.ogg
numeric,365,fork_left,PACENOTE,ROAD,RBR,Extended.ini,1,,fork_left.ogg
numeric,366,fork_right,PACENOTE,ROAD,RBR,Extended.ini,1,,fork_right.ogg
numeric,370,fence,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,fence.ogg
numeric,371,wall,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,wall.ogg
numeric,372,house,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,house.ogg
numeric,373,tree,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,tree.ogg
numeric,374,stump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,stump.ogg
numeric,375,mast,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,mast.ogg
numeric,376,post,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,post.ogg
numeric,377,island,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,island.ogg
numeric,378,chicane,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,chicane.ogg
numeric,379,stone,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,stone.ogg
numeric,380,rock,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,rock.ogg
numeric,381,tunnel,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,tunnel.ogg
numeric,382,road,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,road.ogg
numeric,383,walk,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,walk.ogg
numeric,384,rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,rails.ogg
numeric,385,sign,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,sign.ogg
numeric,386,bush,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,bush.ogg
numeric,387,path,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,path.ogg
numeric,388,water,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,water.ogg
numeric,389,puddle,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,puddle.ogg
numeric,392,left_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,,left_entry_chicane.ogg
numeric,393,right_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,,right_entry_chicane.ogg
numeric,399,roundabout,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,roundabout.ogg
numeric,400,through,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,through.ogg
numeric,401,after,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,after.ogg
numeric,402,near,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,near.ogg
numeric,403,on,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,on.ogg
numeric,404,until,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,until.ogg
numeric,405,at,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,at.ogg
numeric,406,before,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,before.ogg
numeric,407,over,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,over.ogg
numeric,408,in,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,in.ogg
numeric,409,behind,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,behind.ogg
numeric,410,for,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,for.ogg
numeric,411,inside,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,inside.ogg
numeric,412,outside,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,outside.ogg
numeric,430,done,PACENOTE,LINKS,RBR,Extended.ini,1,,done.ogg
numeric,431,stop,PACENOTE,LINKS,RBR,Extended.ini,1,,stop.ogg
numeric,432,line,PACENOTE,LINE,RBR,Extended.ini,1,,line.ogg
numeric,443,wooden_fence,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,wooden_fence.ogg
numeric,540,onto_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_gravel.ogg
numeric,541,onto_tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_tarmac.ogg
numeric,542,onto_concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_concrete.ogg
numeric,544,onto_grit,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_grit.ogg
numeric,545,onto_snow,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_snow.ogg
numeric,546,wet,PACENOTE,CONDITION,RBR,Extended.ini,1,,wet.ogg
numeric,547,dry,PACENOTE,CONDITION,RBR,Extended.ini,1,,dry.ogg
numeric,548,damp,PACENOTE,CONDITION,RBR,Extended.ini,1,,damp.ogg
numeric,549,hold,PACENOTE,LINE,RBR,Extended.ini,1,,hold.ogg
numeric,550,take_speed,PACENOTE,DRIVING,RBR,Extended.ini,1,,take_speed.ogg
numeric,551,l_foot_braking,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,l_foot_braking.ogg
numeric,552,grip_off,PACENOTE,CONDITION,RBR,Extended.ini,1,,grip_off.ogg
numeric,553,grip,PACENOTE,CONDITION,RBR,Extended.ini,1,,grip.ogg
numeric,554,good_grip,PACENOTE,CONDITION,RBR,Extended.ini,1,,good_grip.ogg
numeric,555,to_sight_distance,PACENOTE,LINE,RBR,Extended.ini,1,,to_sight_distance.ogg
numeric,556,split_time,PACENOTE,LINKS,RBR,Extended.ini,1,,split_time.ogg
numeric,557,entry,PACENOTE,LINE,RBR,Extended.ini,1,,entry.ogg
numeric,2001,tightens6,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens6.ogg
numeric,2002,tightens5,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens5.ogg
numeric,2003,tightens4,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens4.ogg
numeric,2004,tightens3,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens3.ogg
numeric,2005,tightens2,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens2.ogg
numeric,2006,tightens1,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens1.ogg
numeric,2008,tosix,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,6.ogg
numeric,2009,tofive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,5.ogg
numeric,2010,tofour,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,4.ogg
numeric,2011,tothree,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,3.ogg
numeric,2012,totwo,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,two_de.ogg
numeric,2013,toone,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,1.ogg
numeric,2015,tightenslate,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightenslate.ogg
numeric,2018,openstightens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,openstightens.ogg
numeric,2019,tightensopens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightensopens.ogg
numeric,2021,care_in,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,carein.ogg
numeric,2022,care_out,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,careout.ogg
numeric,2029,continuesovercrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,continuesovercrest.ogg
numeric,2106,jumpfull,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,jumpfull.ogg
numeric,2108,overjump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,overjump.ogg
numeric,2109,smallcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,smallcrest.ogg
numeric,3001,90_links,PACENOTE,CORNERS,RBR,Numeric.ini,1,,90_left.ogg
numeric,3010,90_rechts,PACENOTE,CORNERS,RBR,Numeric.ini,1,,90_right.ogg
