style,id,name,type,category,package,ini,sound_count,translation,sound,popularity,error
reversed,2080,k_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,3,three_scale2.ogg,-1,
reversed,2080,k_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,3,three_scale3.ogg,-1,
reversed,2081,square_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,2,two_scale1.ogg,-1,
reversed,2081,square_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,2,two_scale2.ogg,-1,
reversed,2081,square_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,2,two_scale3.ogg,-1,
reversed,2082,minus_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,1+,one_plus_scale1.ogg,-1,
reversed,2082,minus_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,1+,one_plus_scale2.ogg,-1,
reversed,2082,minus_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,1+,one_plus_scale3.ogg,-1,
reversed,2083,slow_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,1,one_scale1.ogg,-1,
reversed,2083,slow_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,1,one_scale2.ogg,-1,
reversed,2083,slow_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,1,one_scale3.ogg,-1,
reversed,2084,veryslow_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,Hairpin+,hp_plus_scale1.ogg,-1,
reversed,2084,veryslow_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,Hairpin+,hp_plus_scale2.ogg,-1,
reversed,2084,veryslow_scale,PACENOTE,CORNERS,RBR,Descriptive.ini,3,Hairpin+,hp_plus_scale3.ogg,-1,
reversed,2085,remember,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Remember,remember1.ogg,-1,
reversed,2085,remember,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Remember,remember2.ogg,-1,
reversed,2086,patient,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Patient,patient1.ogg,-1,
reversed,2086,patient,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Patient,patient2.ogg,-1,
reversed,2087,small_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Small Jump,small_jump1.ogg,-1,
reversed,2087,small_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Small Jump,small_jump2.ogg,-1,
reversed,2088,over_big_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Big Jump,over_big_jump1.ogg,-1,
reversed,2088,over_big_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Big Jump,over_big_jump2.ogg,-1,
reversed,2089,continuesoversmallcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Continues Over Small Crest,continues_over_small_crest1.ogg,-1,
reversed,2089,continuesoversmallcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Continues Over Small Crest,continues_over_small_crest2.ogg,-1,
reversed,2090,longcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Long Crest,long_crest1.ogg,-1,
reversed,2090,longcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Long Crest,long_crest2.ogg,-1,
reversed,2091,rut,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Rut,rut1.ogg,-1,
reversed,2091,rut,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Rut,rut2.ogg,-1,
reversed,2092,to_bump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,(Jump) To Bump,to_bump1.ogg,-1,
reversed,2092,to_bump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,(Jump) To Bump,to_bump2.ogg,-1,
reversed,2093,twisty_fromleft,PACENOTE,LINE,RBR,Extended.ini,2,Twisty From Left,twisty_from_left1.ogg,-1,
reversed,2093,twisty_fromleft,PACENOTE,LINE,RBR,Extended.ini,2,Twisty From Left,twisty_from_left2.ogg,-1,
reversed,2094,twisty_fromright,PACENOTE,LINE,RBR,Extended.ini,2,Twisty From Right,twisty_from_right1.ogg,-1,
reversed,2094,twisty_fromright,PACENOTE,LINE,RBR,Extended.ini,2,Twisty From Right,twisty_from_right2.ogg,-1,
reversed,2095,dontblock,PACENOTE,LINE,RBR,Extended.ini,2,Post,post1.ogg,-1,
reversed,2095,dontblock,PACENOTE,LINE,RBR,Extended.ini,2,Post,post2.ogg,-1,
reversed,2096,grip_middle,PACENOTE,LINE,RBR,Extended.ini,2,Grip Middle,grip_middle1.ogg,-1,
reversed,2096,grip_middle,PACENOTE,LINE,RBR,Extended.ini,2,Grip Middle,grip_middle2.ogg,-1,
reversed,2097,grip_in,PACENOTE,LINE,RBR,Extended.ini,2,Grip In,grip_in1.ogg,-1,
reversed,2097,grip_in,PACENOTE,LINE,RBR,Extended.ini,2,Grip In,grip_in2.ogg,-1,
reversed,2098,grip_out,PACENOTE,LINE,RBR,Extended.ini,2,Grip Out,grip_out1.ogg,-1,
reversed,2098,grip_out,PACENOTE,LINE,RBR,Extended.ini,2,Grip Out,grip_out2.ogg,-1,
reversed,2099,go_round,PACENOTE,LINE,RBR,Extended.ini,2,Go Round,go_round1.ogg,-1,
reversed,2099,go_round,PACENOTE,LINE,RBR,Extended.ini,2,Go Round,go_round2.ogg,-1,
reversed,2100,from_left,PACENOTE,LINE,RBR,Extended.ini,2,From Left,from_left1.ogg,0.02,
reversed,2100,from_left,PACENOTE,LINE,RBR,Extended.ini,2,From Left,from_left2.ogg,0.02,
reversed,2101,from_right,PACENOTE,LINE,RBR,Extended.ini,2,From Right,from_right1.ogg,0.03,
reversed,2101,from_right,PACENOTE,LINE,RBR,Extended.ini,2,From Right,from_right2.ogg,0.03,
reversed,2102,double,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Double,double1.ogg,0.0,
reversed,2102,double,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Double,double2.ogg,0.0,
reversed,2103,half_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Halflong,halflong1.ogg,0.3,
reversed,2103,half_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Halflong,halflong2.ogg,0.3,
reversed,2103,half_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Halflong,halflong3.ogg,0.3,
reversed,2104,niu_loiva_alku,PACENOTE,ADJECTIVES,RBR,Extended.ini,3,Late (NIU),late1.ogg,0.04,
reversed,2104,niu_loiva_alku,PACENOTE,ADJECTIVES,RBR,Extended.ini,3,Late (NIU),late2.ogg,0.04,
reversed,2104,niu_loiva_alku,PACENOTE,ADJECTIVES,RBR,Extended.ini,3,Late (NIU),late3.ogg,0.04,
reversed,2105,to_finish,PACENOTE,LINKS,RBR,Extended.ini,4,To Finish,tofinish1.ogg,0.05,
reversed,2105,to_finish,PACENOTE,LINKS,RBR,Extended.ini,4,To Finish,tofinish2.ogg,0.05,
reversed,2105,to_finish,PACENOTE,LINKS,RBR,Extended.ini,4,To Finish,tofinish3.ogg,0.05,
reversed,2105,to_finish,PACENOTE,LINKS,RBR,Extended.ini,4,To Finish,tofinish4.ogg,0.05,
reversed,2106,flat_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Flat Jump,flat_jump1.ogg,-1,
reversed,2106,flat_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Flat Jump,flat_jump2.ogg,-1,
reversed,2107,jump_dab,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Dab,jump_dab1.ogg,0.08,
reversed,2107,jump_dab,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Dab,jump_dab2.ogg,0.08,
reversed,2108,over_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Jump,over_jump1.ogg,0.02,
reversed,2108,over_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Jump,over_jump2.ogg,0.02,
reversed,2109,small_crest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Small Crest,small_crest1.ogg,0.01,
reversed,2109,small_crest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Small Crest,small_crest2.ogg,0.01,
reversed,2110,dist21,PACENOTE,LINKS,RBR,Extended.ini,4,21,21_1.ogg,-1,
reversed,2110,dist21,PACENOTE,LINKS,RBR,Extended.ini,4,21,21_2.ogg,-1,
reversed,2110,dist21,PACENOTE,LINKS,RBR,Extended.ini,4,21,21_3.ogg,-1,
reversed,2110,dist21,PACENOTE,LINKS,RBR,Extended.ini,4,21,21_4.ogg,-1,
reversed,2111,dist31,PACENOTE,LINKS,RBR,Extended.ini,4,31,31_1.ogg,-1,
reversed,2111,dist31,PACENOTE,LINKS,RBR,Extended.ini,4,31,31_2.ogg,-1,
reversed,2111,dist31,PACENOTE,LINKS,RBR,Extended.ini,4,31,31_3.ogg,-1,
reversed,2111,dist31,PACENOTE,LINKS,RBR,Extended.ini,4,31,31_4.ogg,-1,
reversed,2112,dist41,PACENOTE,LINKS,RBR,Extended.ini,4,41,41_1.ogg,-1,
reversed,2112,dist41,PACENOTE,LINKS,RBR,Extended.ini,4,41,41_2.ogg,-1,
reversed,2112,dist41,PACENOTE,LINKS,RBR,Extended.ini,4,41,41_3.ogg,-1,
reversed,2112,dist41,PACENOTE,LINKS,RBR,Extended.ini,4,41,41_4.ogg,-1,
reversed,2113,dist51,PACENOTE,LINKS,RBR,Extended.ini,4,51,51_1.ogg,-1,
reversed,2113,dist51,PACENOTE,LINKS,RBR,Extended.ini,4,51,51_2.ogg,-1,
reversed,2113,dist51,PACENOTE,LINKS,RBR,Extended.ini,4,51,51_3.ogg,-1,
reversed,2113,dist51,PACENOTE,LINKS,RBR,Extended.ini,4,51,51_4.ogg,-1,
reversed,2114,dist61,PACENOTE,LINKS,RBR,Extended.ini,4,61,61_1.ogg,-1,
reversed,2114,dist61,PACENOTE,LINKS,RBR,Extended.ini,4,61,61_2.ogg,-1,
reversed,2114,dist61,PACENOTE,LINKS,RBR,Extended.ini,4,61,61_3.ogg,-1,
reversed,2114,dist61,PACENOTE,LINKS,RBR,Extended.ini,4,61,61_4.ogg,-1,
reversed,2115,dist71,PACENOTE,LINKS,RBR,Extended.ini,4,71,71_1.ogg,-1,
reversed,2115,dist71,PACENOTE,LINKS,RBR,Extended.ini,4,71,71_2.ogg,-1,
reversed,2115,dist71,PACENOTE,LINKS,RBR,Extended.ini,4,71,71_3.ogg,-1,
reversed,2115,dist71,PACENOTE,LINKS,RBR,Extended.ini,4,71,71_4.ogg,-1,
reversed,2116,dist81,PACENOTE,LINKS,RBR,Extended.ini,4,81,81_1.ogg,-1,
reversed,2116,dist81,PACENOTE,LINKS,RBR,Extended.ini,4,81,81_2.ogg,-1,
reversed,2116,dist81,PACENOTE,LINKS,RBR,Extended.ini,4,81,81_3.ogg,-1,
reversed,2116,dist81,PACENOTE,LINKS,RBR,Extended.ini,4,81,81_4.ogg,-1,
reversed,2117,dist101,PACENOTE,LINKS,RBR,Extended.ini,4,101,101_1.ogg,-1,
reversed,2117,dist101,PACENOTE,LINKS,RBR,Extended.ini,4,101,101_2.ogg,-1,
reversed,2117,dist101,PACENOTE,LINKS,RBR,Extended.ini,4,101,101_3.ogg,-1,
reversed,2117,dist101,PACENOTE,LINKS,RBR,Extended.ini,4,101,101_4.ogg,-1,
reversed,2118,dist121,PACENOTE,LINKS,RBR,Extended.ini,4,121,121_1.ogg,-1,
reversed,2118,dist121,PACENOTE,LINKS,RBR,Extended.ini,4,121,121_2.ogg,-1,
reversed,2118,dist121,PACENOTE,LINKS,RBR,Extended.ini,4,121,121_3.ogg,-1,
reversed,2118,dist121,PACENOTE,LINKS,RBR,Extended.ini,4,121,121_4.ogg,-1,
reversed,2119,dist141,PACENOTE,LINKS,RBR,Extended.ini,4,141,141_1.ogg,-1,
reversed,2119,dist141,PACENOTE,LINKS,RBR,Extended.ini,4,141,141_2.ogg,-1,
reversed,2119,dist141,PACENOTE,LINKS,RBR,Extended.ini,4,141,141_3.ogg,-1,
reversed,2119,dist141,PACENOTE,LINKS,RBR,Extended.ini,4,141,141_4.ogg,-1,
reversed,2120,dist151,PACENOTE,LINKS,RBR,Extended.ini,4,151,151_1.ogg,-1,
reversed,2120,dist151,PACENOTE,LINKS,RBR,Extended.ini,4,151,151_2.ogg,-1,
reversed,2120,dist151,PACENOTE,LINKS,RBR,Extended.ini,4,151,151_3.ogg,-1,
reversed,2120,dist151,PACENOTE,LINKS,RBR,Extended.ini,4,151,151_4.ogg,-1,
reversed,2121,dist161,PACENOTE,LINKS,RBR,Extended.ini,4,161,161_1.ogg,-1,
reversed,2121,dist161,PACENOTE,LINKS,RBR,Extended.ini,4,161,161_2.ogg,-1,
reversed,2121,dist161,PACENOTE,LINKS,RBR,Extended.ini,4,161,161_3.ogg,-1,
reversed,2121,dist161,PACENOTE,LINKS,RBR,Extended.ini,4,161,161_4.ogg,-1,
reversed,2122,dist181,PACENOTE,LINKS,RBR,Extended.ini,4,181,181_1.ogg,-1,
reversed,2122,dist181,PACENOTE,LINKS,RBR,Extended.ini,4,181,181_2.ogg,-1,
reversed,2122,dist181,PACENOTE,LINKS,RBR,Extended.ini,4,181,181_3.ogg,-1,
reversed,2122,dist181,PACENOTE,LINKS,RBR,Extended.ini,4,181,181_4.ogg,-1,
reversed,2123,dist201,PACENOTE,LINKS,RBR,Extended.ini,4,201,201_1.ogg,-1,
reversed,2123,dist201,PACENOTE,LINKS,RBR,Extended.ini,4,201,201_2.ogg,-1,
reversed,2123,dist201,PACENOTE,LINKS,RBR,Extended.ini,4,201,201_3.ogg,-1,
reversed,2123,dist201,PACENOTE,LINKS,RBR,Extended.ini,4,201,201_4.ogg,-1,
reversed,2124,dist251,PACENOTE,LINKS,RBR,Extended.ini,4,251,251_1.ogg,-1,
reversed,2124,dist251,PACENOTE,LINKS,RBR,Extended.ini,4,251,251_2.ogg,-1,
reversed,2124,dist251,PACENOTE,LINKS,RBR,Extended.ini,4,251,251_3.ogg,-1,
reversed,2124,dist251,PACENOTE,LINKS,RBR,Extended.ini,4,251,251_4.ogg,-1,
reversed,2125,dist301,PACENOTE,LINKS,RBR,Extended.ini,4,301,301_1.ogg,-1,
reversed,2125,dist301,PACENOTE,LINKS,RBR,Extended.ini,4,301,301_2.ogg,-1,
reversed,2125,dist301,PACENOTE,LINKS,RBR,Extended.ini,4,301,301_3.ogg,-1,
reversed,2125,dist301,PACENOTE,LINKS,RBR,Extended.ini,4,301,301_4.ogg,-1,
reversed,2126,dist351,PACENOTE,LINKS,RBR,Extended.ini,4,351,351_1.ogg,-1,
reversed,2126,dist351,PACENOTE,LINKS,RBR,Extended.ini,4,351,351_2.ogg,-1,
reversed,2126,dist351,PACENOTE,LINKS,RBR,Extended.ini,4,351,351_3.ogg,-1,
reversed,2126,dist351,PACENOTE,LINKS,RBR,Extended.ini,4,351,351_4.ogg,-1,
reversed,2127,dist401,PACENOTE,LINKS,RBR,Extended.ini,4,401,401_1.ogg,-1,
reversed,2127,dist401,PACENOTE,LINKS,RBR,Extended.ini,4,401,401_2.ogg,-1,
reversed,2127,dist401,PACENOTE,LINKS,RBR,Extended.ini,4,401,401_3.ogg,-1,
reversed,2127,dist401,PACENOTE,LINKS,RBR,Extended.ini,4,401,401_4.ogg,-1,
reversed,2128,dist451,PACENOTE,LINKS,RBR,Extended.ini,4,451,451_1.ogg,-1,
reversed,2128,dist451,PACENOTE,LINKS,RBR,Extended.ini,4,451,451_2.ogg,-1,
reversed,2128,dist451,PACENOTE,LINKS,RBR,Extended.ini,4,451,451_3.ogg,-1,
reversed,2128,dist451,PACENOTE,LINKS,RBR,Extended.ini,4,451,451_4.ogg,-1,
reversed,2129,dist501,PACENOTE,LINKS,RBR,Extended.ini,4,501,501_1.ogg,-1,
reversed,2129,dist501,PACENOTE,LINKS,RBR,Extended.ini,4,501,501_2.ogg,-1,
reversed,2129,dist501,PACENOTE,LINKS,RBR,Extended.ini,4,501,501_3.ogg,-1,
reversed,2129,dist501,PACENOTE,LINKS,RBR,Extended.ini,4,501,501_4.ogg,-1,
reversed,2130,dist601,PACENOTE,LINKS,RBR,Extended.ini,4,601,601_1.ogg,-1,
reversed,2130,dist601,PACENOTE,LINKS,RBR,Extended.ini,4,601,601_2.ogg,-1,
reversed,2130,dist601,PACENOTE,LINKS,RBR,Extended.ini,4,601,601_3.ogg,-1,
reversed,2130,dist601,PACENOTE,LINKS,RBR,Extended.ini,4,601,601_4.ogg,-1,
reversed,2131,dist701,PACENOTE,LINKS,RBR,Extended.ini,4,701,701_1.ogg,-1,
reversed,2131,dist701,PACENOTE,LINKS,RBR,Extended.ini,4,701,701_2.ogg,-1,
reversed,2131,dist701,PACENOTE,LINKS,RBR,Extended.ini,4,701,701_3.ogg,-1,
reversed,2131,dist701,PACENOTE,LINKS,RBR,Extended.ini,4,701,701_4.ogg,-1,
reversed,2132,dist801,PACENOTE,LINKS,RBR,Extended.ini,4,801,801_1.ogg,-1,
reversed,2132,dist801,PACENOTE,LINKS,RBR,Extended.ini,4,801,801_2.ogg,-1,
reversed,2132,dist801,PACENOTE,LINKS,RBR,Extended.ini,4,801,801_3.ogg,-1,
reversed,2132,dist801,PACENOTE,LINKS,RBR,Extended.ini,4,801,801_4.ogg,-1,
reversed,2133,dist901,PACENOTE,LINKS,RBR,Extended.ini,4,901,901_1.ogg,-1,
reversed,2133,dist901,PACENOTE,LINKS,RBR,Extended.ini,4,901,901_2.ogg,-1,
reversed,2133,dist901,PACENOTE,LINKS,RBR,Extended.ini,4,901,901_3.ogg,-1,
reversed,2133,dist901,PACENOTE,LINKS,RBR,Extended.ini,4,901,901_4.ogg,-1,
reversed,2134,dist1001,PACENOTE,LINKS,RBR,Extended.ini,4,1001,1001_1.ogg,-1,
reversed,2134,dist1001,PACENOTE,LINKS,RBR,Extended.ini,4,1001,1001_2.ogg,-1,
reversed,2134,dist1001,PACENOTE,LINKS,RBR,Extended.ini,4,1001,1001_3.ogg,-1,
reversed,2134,dist1001,PACENOTE,LINKS,RBR,Extended.ini,4,1001,1001_4.ogg,-1,
reversed,2135,bale_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Bale In,bale_in1.ogg,-1,
reversed,2135,bale_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Bale In,bale_in2.ogg,-1,
reversed,2136,bale_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Bale Out,bale_out1.ogg,-1,
reversed,2136,bale_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Bale Out,bale_out2.ogg,-1,
reversed,2137,tires_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Tires In,tires_in1.ogg,-1,
reversed,2137,tires_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Tires In,tires_in2.ogg,-1,
reversed,2138,tires_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Tires Out,tires_out1.ogg,-1,
reversed,2138,tires_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Tires Out,tires_out2.ogg,-1,
reversed,2139,rock_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Stone In,rock_in1.ogg,-1,
reversed,2139,rock_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Stone In,rock_in2.ogg,-1,
reversed,2140,rock_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Stone Out,rock_out1.ogg,-1,
reversed,2140,rock_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Stone Out,rock_out2.ogg,-1,
reversed,2141,fence_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Fence In,fence_in1.ogg,-1,
reversed,2141,fence_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Fence In,fence_in2.ogg,-1,
reversed,2142,fence_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Fence Out,fence_out1.ogg,-1,
reversed,2142,fence_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Fence Out,fence_out2.ogg,-1,
reversed,2143,tree_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Tree In,tree_in1.ogg,-1,
reversed,2143,tree_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Tree In,tree_in2.ogg,-1,
reversed,2144,tree_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Tree Out,tree_out1.ogg,-1,
reversed,2144,tree_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Tree Out,tree_out2.ogg,-1,
reversed,2145,ditch_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Ditch In,ditch_in1.ogg,-1,
reversed,2145,ditch_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Ditch In,ditch_in2.ogg,-1,
reversed,2146,ditch_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Ditch Out,ditch_out1.ogg,-1,
reversed,2146,ditch_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Ditch Out,ditch_out2.ogg,-1,
reversed,2147,drop_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Drop In,drop_in1.ogg,-1,
reversed,2147,drop_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Drop In,drop_in2.ogg,-1,
reversed,2148,drop_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Drop Out,drop_out1.ogg,-1,
reversed,2148,drop_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Drop Out,drop_out2.ogg,-1,
reversed,2149,house_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,House In,house_in1.ogg,-1,
reversed,2149,house_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,House In,house_in2.ogg,-1,
reversed,2150,house_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,House Out,house_out1.ogg,-1,
reversed,2150,house_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,House Out,house_out2.ogg,-1,
reversed,2151,niu_barrier_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Fence In (NIU),fence_in1.ogg,-1,
reversed,2151,niu_barrier_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Fence In (NIU),fence_in2.ogg,-1,
reversed,2152,niu_barrier_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Fence Out (NIU),fence_out1.ogg,-1,
reversed,2152,niu_barrier_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Fence Out (NIU),fence_out2.ogg,-1,
reversed,2153,sign_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Sign In,sign_in1.ogg,-1,
reversed,2153,sign_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Sign In,sign_in2.ogg,-1,
reversed,2154,sign_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Sign Out,sign_out1.ogg,-1,
reversed,2154,sign_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Sign Out,sign_out2.ogg,-1,
reversed,2155,post_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Post In,post_in1.ogg,-1,
reversed,2155,post_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Post In,post_in2.ogg,-1,
reversed,2156,post_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Post Out,post_out1.ogg,-1,
reversed,2156,post_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Post Out,post_out2.ogg,-1,
reversed,2157,log_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Log In,log_in1.ogg,-1,
reversed,2157,log_in,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Log In,log_in2.ogg,-1,
reversed,2158,log_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Log Out,log_out1.ogg,-1,
reversed,2158,log_out,PACENOTE,CONSTRUCTION,RBR,Extended.ini,2,Log Out,log_out2.ogg,-1,
reversed,2159,cut_through,PACENOTE,LINE,RBR,Extended.ini,2,Cut Through,cut_through1.ogg,-1,
reversed,2159,cut_through,PACENOTE,LINE,RBR,Extended.ini,2,Cut Through,cut_through2.ogg,-1,
reversed,2160,at_tree,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Tree,at_tree1.ogg,-1,
reversed,2160,at_tree,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Tree,at_tree2.ogg,-1,
reversed,2161,at_trees,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Trees,at_trees1.ogg,-1,
reversed,2161,at_trees,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Trees,at_trees2.ogg,-1,
reversed,2162,at_bale,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Bale,at_bale1.ogg,-1,
reversed,2162,at_bale,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Bale,at_bale2.ogg,-1,
reversed,2163,at_rock,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Rock,at_rock1.ogg,-1,
reversed,2163,at_rock,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Rock,at_rock2.ogg,-1,
reversed,2164,at_guardrail,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Guardrail,at_guardrail1.ogg,-1,
reversed,2164,at_guardrail,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Guardrail,at_guardrail2.ogg,-1,
reversed,2165,at_banner,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Banner,at_banner1.ogg,-1,
reversed,2165,at_banner,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Banner,at_banner2.ogg,-1,
reversed,2166,at_tape,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Tape,at_tape1.ogg,-1,
reversed,2166,at_tape,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Tape,at_tape2.ogg,-1,
reversed,2167,at_fence,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Fence,at_fence1.ogg,-1,
reversed,2167,at_fence,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Fence,at_fence2.ogg,-1,
reversed,2168,at_flag,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Flag,at_flag1.ogg,-1,
reversed,2168,at_flag,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Flag,at_flag2.ogg,-1,
reversed,2169,at_house,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At House,at_house1.ogg,-1,
reversed,2169,at_house,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At House,at_house2.ogg,-1,
reversed,2170,at_sign,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Sign,at_sign1.ogg,-1,
reversed,2170,at_sign,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Sign,at_sign2.ogg,-1,
reversed,2171,at_post,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Post,at_post1.ogg,-1,
reversed,2171,at_post,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Post,at_post2.ogg,-1,
reversed,2172,at_junction,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Junction,at_junction1.ogg,-1,
reversed,2172,at_junction,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Junction,at_junction2.ogg,-1,
reversed,2173,at_crest,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Crest,at_crest1.ogg,-1,
reversed,2173,at_crest,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Crest,at_crest2.ogg,-1,
reversed,2174,at_gate,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Gate,at_gate1.ogg,-1,
reversed,2174,at_gate,PACENOTE,PREPOSITIONS,RBR,Extended.ini,2,At Gate,at_gate2.ogg,-1,
