style,id,name,type,category,package,ini,sound_count,translation,sound
descriptive,361,dip,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Dip,notko.ogg
descriptive,381,tunnel,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Tunnel,tunneli.ogg
descriptive,384,rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Rails,raiteet.ogg
descriptive,388,water,PACENOTE,OBSTACLES,RBR,Extended.ini,1,VETTÄ,vetta.ogg
descriptive,389,puddle,PACENOTE,OBSTACLES,RBR,Extended.ini,1,LÄTÄKKÖ,vetta.ogg
descriptive,392,left_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,Left Entry Chicane,shikaani_vasemmalta.ogg
descriptive,393,right_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,Right Entry Chicane,shikaani_oikeelta.ogg
descriptive,411,inside,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Inside,sisalla.ogg
descriptive,412,outside,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Outside,ulkona.ogg
descriptive,540,onto_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,On Gravel,soralle.ogg
descriptive,541,onto_tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,On Tarmac,asfaltille.ogg
descriptive,542,onto_concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,On Concrete,betonille.ogg
descriptive,545,onto_snow,PACENOTE,SURFACE,RBR,Extended.ini,1,On Snow,lumelle.ogg
descriptive,549,hold,PACENOTE,LINE,RBR,Extended.ini,2,Hold,pida1.ogg
descriptive,549,hold,PACENOTE,LINE,RBR,Extended.ini,2,Hold,pida2.ogg
descriptive,551,l_foot_braking,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Tie,sido.ogg
descriptive,2001,tightenstosix,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Slight,kirraa_helpoks.ogg
descriptive,2002,tightenstofive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Fast,kirraa_eriks.ogg
descriptive,2003,tightenstofour,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Medium,kirraa_nopeeks.ogg
descriptive,2004,tightenstothree,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens K,kirraa_kooks.ogg
descriptive,2005,tightenstotwo,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Square,kirraa_90.ogg
descriptive,2006,tightenstoone,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Slow,kirraa_hitaaks.ogg
descriptive,2007,tightenstoacute,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens HP,kirraa_serpoks.ogg
descriptive,2008,tosix,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Slight,_helpoks.ogg
descriptive,2009,tofive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Fast,_eriks.ogg
descriptive,2010,tofour,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Medium,_nopeeks.ogg
descriptive,2011,tothree,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,K,_kooks.ogg
descriptive,2012,totwo,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Square,_90.ogg
descriptive,2013,toone,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Slow,_hitaaks.ogg
descriptive,2014,toacute,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,HP,_serpoks.ogg
descriptive,2015,tightenslate,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Late,kirraa_lopussa.ogg
descriptive,2016,dontcutearly,PACENOTE,LINE,RBR,Extended.ini,1,Don't Cut Early,ala_alussa.ogg
descriptive,2017,dontcutlate,PACENOTE,LINE,RBR,Extended.ini,1,Don't Cut Late,ala_lopussa.ogg
descriptive,2018,openstightens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Opens Tightens,aukee_kirraa.ogg
descriptive,2019,tightensopens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Opens,kirraa_aukee.ogg
descriptive,2020,roiku,PACENOTE,LINE,RBR,Extended.ini,1,Hang,roiku.ogg
descriptive,2021,carein,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Care In,varo_sisalla.ogg
descriptive,2022,careout,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Care Out,varo_ulkona.ogg
descriptive,2023,hae,PACENOTE,LINE,RBR,Extended.ini,2,Line,hae1.ogg
descriptive,2023,hae,PACENOTE,LINE,RBR,Extended.ini,2,Line,hae2.ogg
descriptive,2024,todip,PACENOTE,OBSTACLES,RBR,Extended.ini,1,TODIP,notko.ogg
descriptive,2029,continuesovercrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Continues Over Crest,jatkuu_yli_nypyn.ogg
descriptive,2030,immediate,PACENOTE,LINKS,RBR,Extended.ini,2,Immediate,heti1.ogg
descriptive,2030,immediate,PACENOTE,LINKS,RBR,Extended.ini,2,Immediate,heti2.ogg
descriptive,2100,vasemmalta,PACENOTE,LINE,RBR,Extended.ini,1,Keep Left,vasen_laita.ogg
descriptive,2101,oikeelta,PACENOTE,LINE,RBR,Extended.ini,1,Keep Right,oikee_laita.ogg
descriptive,2102,double,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Double,tupla1.ogg
descriptive,2102,double,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Double,tupla2.ogg
descriptive,2102,double,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Double,tupla3.ogg
descriptive,2103,half_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Half Long,puolipitka1.ogg
descriptive,2105,to_finish,PACENOTE,LINKS,RBR,Extended.ini,1,To Finish,maaliin1.ogg
descriptive,2106,jump_flat,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Flat,hyppytays1.ogg
descriptive,2106,jump_flat,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Flat,hyppytays2.ogg
descriptive,2107,jump_bind,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Tie,hyppysido1.ogg
descriptive,2107,jump_bind,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Tie,hyppysido2.ogg
descriptive,2108,over_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Jump,hypynyli1.ogg
descriptive,2108,over_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Jump,hypynyli2.ogg
descriptive,2109,small_crest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Small Crest,pikkunyppy1.ogg
descriptive,2109,small_crest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Small Crest,pikkunyppy2.ogg
